LAMMPS data file - SE Layer in Cylinder (SI Units)
# Cylinder radius: 2.000000e-05 m

 10232  atoms

   1 atom types

 -2.000000000000000e-05   2.000000000000000e-05 xlo xhi
 -2.000000000000000e-05   2.000000000000000e-05 ylo yhi
  0.000000000000000e+00   2.500000000000000e-05 zlo zhi

Atoms # sphere

   65    1 1.2083333333e-06 5.0000000000e+03  -4.918006687926473e-06   1.681986024713165e-05   1.328734044908641e-05
   66    1 1.2083333333e-06 5.0000000000e+03   1.036411328075958e-06  -8.417658577517174e-06   1.220655404488126e-05
   67    1 1.2083333333e-06 5.0000000000e+03   1.666321934134414e-06  -9.753994545211412e-06   2.588322033983665e-06
   68    1 1.2083333333e-06 5.0000000000e+03   6.238862481178877e-06  -9.211637872389230e-06   3.235623848905019e-06
   69    1 1.2083333333e-06 5.0000000000e+03   4.534854349909872e-06   4.567491014326607e-06   1.273917884056348e-06
   70    1 1.2083333333e-06 5.0000000000e+03   1.101486550643084e-05   1.337931209020613e-05   1.349416089738247e-05
   71    1 1.2083333333e-06 5.0000000000e+03  -9.391719444142538e-06  -8.096602335417307e-07   4.165863000556360e-06
   72    1 1.2083333333e-06 5.0000000000e+03   1.930571849024073e-05  -5.087529897121935e-07   1.508673479753444e-05
   73    1 1.2083333333e-06 5.0000000000e+03   3.755628536920657e-06  -4.085916596333059e-06   6.148930107873427e-06
   74    1 1.2083333333e-06 5.0000000000e+03  -3.155982065130425e-06   1.012281859366018e-05   1.148492941124003e-05
   75    1 1.2083333333e-06 5.0000000000e+03   5.896377687674426e-06   2.529664717712000e-06   1.756835883967178e-05
   76    1 1.2083333333e-06 5.0000000000e+03   6.813625548405776e-06   1.148943357805470e-05   6.368921773432996e-07
   77    1 1.2083333333e-06 5.0000000000e+03   1.790448704316055e-06   7.514804073653158e-06   3.168024164530227e-06
